model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.0,0.0,0.0,0.0,0.0,0.0
ai21/j1-grande-v2-beta,10,0.0214,0.021049688423253422,0.13377777777777777,0.029242282932615073,0.127,0.0
ai21/j1-jumbo,10,0.030333333333333334,0.014527963669938799,0.18444444444444447,0.03362832433427012,0.185,0.0
ai21/j2-large,10,0.03257777777777778,0.018038970160306946,0.1528888888888889,0.03432308369121391,0.16733333333333333,0.0
anthropic/stanford-online-all-v4-s3,10,0.05715555555555556,0.05239565055928655,0.28977777777777775,0.05280478840988141,0.233,0.0
cohere/command-xlarge-beta,10,0.04222222222222223,0.027593388007426608,0.2271111111111111,0.05041849552850644,0.22566666666666663,2.7755575615628914e-17
cohere/xlarge-20221108,10,0.0,0.0,0.0,0.0,0.0,0.0
lmsys/vicuna-7b-v1.3,10,0.02322222222222223,0.01514701616706843,0.2635555555555555,0.027687854448306716,0.265,0.0
microsoft/TNLGv2_530B,10,0.0412,0.020062974928035056,0.3057777777777778,0.04013803343955782,0.2836666666666666,5.551115123125783e-17
microsoft/TNLGv2_7B,10,0.03977777777777778,0.02933333333333333,0.22133333333333333,0.04810687689861264,0.21000000000000002,2.7755575615628914e-17
mosaicml/mpt-30b,10,0.02937777777777777,0.0267437866327263,0.18666666666666668,0.03869475352831807,0.19566666666666666,0.0
openai/text-babbage-001,10,0.04804444444444444,0.022310723768218018,0.25600000000000006,0.04969834932797995,0.23766666666666664,2.7755575615628914e-17
openai/text-davinci-003,10,0.01955555555555557,0.009238272512344837,0.8222222222222223,0.0209879448055424,0.817,0.0
together/bloom,10,0.03633333333333334,0.027401000252085965,0.2631111111111111,0.040138033439557824,0.24166666666666664,2.7755575615628914e-17
together/opt-175b,10,0.030666666666666686,0.027830172807916925,0.37466666666666665,0.027830172807916928,0.344,0.0
together/redpajama-incite-base-3b-v1,10,0.0,0.0,0.0,0.0,0.0,0.0
writer/palmyra-x,10,0.04157777777777777,0.027548242757249427,0.6924444444444445,0.04289752359827077,0.667,0.0
