model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.0,0.0,0.0,0.0,0.0,0.0
ai21/j1-grande-v2-beta,10,0.040955555555555564,0.027964492477178495,0.13111111111111112,0.04942134291783732,0.127,0.0
ai21/j1-jumbo,10,0.036,0.021363693674255106,0.18355555555555556,0.04183683768707095,0.185,0.0
ai21/j2-large,10,0.05186666666666667,0.03419438983658425,0.1768888888888889,0.06138484149553617,0.16733333333333333,0.0
anthropic/stanford-online-all-v4-s3,10,0.026288888888888896,0.017679394436866922,0.23200000000000004,0.03166491223210112,0.233,0.0
cohere/command-xlarge-beta,10,0.04488888888888889,0.026831205344652588,0.22177777777777777,0.0521517254665251,0.22566666666666663,2.7755575615628914e-17
cohere/xlarge-20221108,10,0.0,0.0,0.0,0.0,0.0,0.0
lmsys/vicuna-7b-v1.3,10,0.043333333333333335,0.030648343962673113,0.2546666666666667,0.052060743249153885,0.265,0.0
microsoft/TNLGv2_530B,10,0.04562222222222223,0.03674547759189952,0.27422222222222226,0.057813664069028006,0.2836666666666666,5.551115123125783e-17
microsoft/TNLGv2_7B,10,0.04244444444444444,0.029684763519104967,0.21022222222222223,0.05179446559881343,0.21000000000000002,2.7755575615628914e-17
mosaicml/mpt-30b,10,0.022200000000000004,0.016742405685807173,0.2008888888888889,0.027310740436866168,0.19566666666666666,0.0
openai/text-babbage-001,10,0.04046666666666667,0.032947275501366766,0.25600000000000006,0.04885655496412905,0.23766666666666664,2.7755575615628914e-17
openai/text-davinci-003,10,0.043622222222222194,0.019937631148219906,0.8006666666666667,0.04509578283642084,0.817,0.0
together/bloom,10,0.024333333333333342,0.014983118072033397,0.23288888888888892,0.02719477073916153,0.24166666666666664,2.7755575615628914e-17
together/opt-175b,10,0.04648888888888887,0.03172984730307637,0.3248888888888889,0.05294115064955393,0.344,0.0
together/redpajama-incite-base-3b-v1,10,0.0,0.0,0.0,0.0,0.0,0.0
writer/palmyra-x,10,0.04711111111111112,0.03112559186804008,0.6488888888888888,0.05348127628974693,0.667,0.0
