model_name,n_seeds,simple_random_error_mean,simple_random_error_std,simple_random_prediction_mean,simple_random_prediction_std,simple_random_true_performance_mean,simple_random_true_performance_std
AlephAlpha/luminous-base,10,0.0,0.0,0.0,0.0,0.0,0.0
ai21/j1-grande-v2-beta,10,0.030599999999999995,0.016793531970654134,0.13777777777777778,0.03319973226130329,0.127,0.0
ai21/j1-jumbo,10,0.030555555555555565,0.02582945012630274,0.19555555555555554,0.03859252150416429,0.185,0.0
ai21/j2-large,10,0.03528888888888889,0.031174190020861654,0.18488888888888888,0.04369139814202491,0.16733333333333333,0.0
anthropic/stanford-online-all-v4-s3,10,0.034733333333333324,0.026496270410739178,0.244,0.04227832529941857,0.233,0.0
cohere/command-xlarge-beta,10,0.044000000000000004,0.01771969678975878,0.22622222222222224,0.04743078127488181,0.22566666666666663,2.7755575615628914e-17
cohere/xlarge-20221108,10,0.0,0.0,0.0,0.0,0.0,0.0
lmsys/vicuna-7b-v1.3,10,0.033777777777777775,0.023256221787982933,0.27022222222222225,0.040675773115191285,0.265,0.0
microsoft/TNLGv2_530B,10,0.027288888888888883,0.02378962321768687,0.2986666666666667,0.03294889420951225,0.2836666666666666,5.551115123125783e-17
microsoft/TNLGv2_7B,10,0.018,0.012539320870814115,0.20444444444444443,0.021221931353445904,0.21000000000000002,2.7755575615628914e-17
mosaicml/mpt-30b,10,0.057755555555555546,0.03883757884915327,0.22844444444444445,0.061397711784281335,0.19566666666666666,0.0
openai/text-babbage-001,10,0.044,0.038395119288591684,0.23244444444444445,0.05816281956926533,0.23766666666666664,2.7755575615628914e-17
openai/text-davinci-003,10,0.036222222222222225,0.027777111103110975,0.8251111111111111,0.04492023108237344,0.817,0.0
together/bloom,10,0.046333333333333324,0.0228511014943738,0.24311111111111106,0.051641690498383803,0.24166666666666664,2.7755575615628914e-17
together/opt-175b,10,0.037333333333333316,0.02709289005178343,0.35911111111111116,0.043582757945355585,0.344,0.0
together/redpajama-incite-base-3b-v1,10,0.0,0.0,0.0,0.0,0.0,0.0
writer/palmyra-x,10,0.04653333333333333,0.02422109069732206,0.6839999999999999,0.049628745155192194,0.667,0.0
